"","Plot","TagID","Transplant","Year_t","Height_t","Width_t","Perp_t","NS_t","Goodbuds_t","TotFlowerbuds_t","ABFlowerbuds_t","Antcount_t","Antsp_t","X1","Recruit","Newplant","Survival_t1","Height_t1","Width_t1","Perp_t1","NS_t1","Goodbuds_t1","TotFlowerbuds_t1","ABFlowerbuds_t1","Antcount_t1","Antsp_t1","NP_adult","NP_juv","CV","WVL","Damage","MA","comments","X","logsize_t","logsize_t1","ant_t","ant_t1","flower1_YN","occ_t","occ_t1"
"420","T2","AD18",0,2007,131,86,81,9,15,15,0,NA,"",2008,0,0,1,124,86,83,0,0,0,NA,26,"liom",NA,NA,NA,NA,NA,NA,"","",12.3847138229762,12.3536078703927,NA,"liom",FALSE,NA,"occ"
"421","T2","AD19",0,2007,140,52,46,2,23,23,0,NA,"",2008,0,0,1,130,45,41,0,0,0,NA,2,"liom",NA,NA,NA,NA,NA,NA,"","",11.385106254892,11.0497579179041,NA,"liom",FALSE,NA,"occ"
"422","T2","AD22",0,2007,84,67,35,1,7,7,0,NA,"",2008,0,0,1,62,66,41,0,0,0,NA,2,"liom",NA,NA,NA,NA,NA,NA,"","",10.9542913003534,10.7463209289104,NA,"liom",FALSE,NA,"occ"
"423","T2","AD23",0,2007,132,142,62,7,9,9,0,NA,"",2008,0,0,1,100,129,69,9,2,2,NA,75,"liom",NA,NA,NA,NA,NA,NA,"","",12.7925707852163,12.4552331223187,NA,"liom",TRUE,NA,"occ"
"424","T2","AD24",0,2007,156,110,57,5,3,3,0,NA,"",2008,0,0,1,150,95,64,0,0,0,NA,30,"liom",NA,NA,NA,NA,NA,NA,"","",12.5593725070246,12.4219725734782,NA,"liom",FALSE,NA,"occ"
"425","T2","AD28",0,2007,108,61,55,0,6,6,0,NA,"",2008,0,0,1,111,69,56,0,2,2,NA,22,"liom",NA,NA,NA,NA,NA,NA,"","",11.4628404842785,11.6396865508584,NA,"liom",TRUE,NA,"occ"
"426","T2","AD29",0,2007,109,99,31,4,7,7,0,NA,"",2008,0,0,1,110,91,35,0,1,1,NA,2,"crem",NA,NA,NA,NA,NA,NA,"","",11.6999456580818,11.6465730546369,NA,"crem",TRUE,NA,"occ"
"427","T2","AD3",0,2007,112,48,38,0,0,0,0,NA,"",2008,0,0,1,106,42,33,0,0,0,NA,0,"vacant",NA,NA,NA,NA,NA,NA,"","",10.9007223387436,10.5719441961262,NA,"vacant",FALSE,NA,"vac"
"428","T2","AD30",0,2007,111,67,42,5,10,10,0,NA,"",2008,0,0,1,99,61,42,0,3,3,NA,36,"crem",NA,NA,NA,NA,NA,NA,"","",11.3657548407121,11.1381067015354,NA,"crem",TRUE,NA,"occ"
"429","T2","AD4",0,2007,187,122,70,17,30,31,1,NA,"",2008,0,0,1,196,118,70,8,2,2,NA,3,"dropoff",NA,NA,NA,NA,NA,NA,"","",13.0196282358517,13.0245274598319,NA,"other",TRUE,NA,"occ"
"430","T2","AD6",0,2007,89,55,54,4,9,10,1,NA,"",2008,0,0,1,92,57,45,1,0,0,NA,27,"liom",NA,NA,NA,NA,NA,NA,"","",11.1448610091319,11.0452630785591,NA,"liom",FALSE,NA,"occ"
"431","T2","AD7",0,2007,165,100,59,14,23,24,1,NA,"",2008,0,0,1,173,96,60,0,0,0,NA,61,"liom",NA,NA,NA,NA,NA,NA,"","",12.5172827532826,12.5265324839384,NA,"liom",FALSE,NA,"occ"
"432","T2","AD9",0,2007,84,47,65,0,12,12,0,NA,"",2008,0,0,1,81,66,46,0,0,0,NA,19,"liom",NA,NA,NA,NA,NA,NA,"","",11.141343416375,11.1049757722041,NA,"liom",FALSE,NA,"occ"
"433","T2","LJ10",0,2007,80,35,24,5,0,0,0,NA,"",2008,0,0,1,79,29,24,0,0,0,NA,0,"vacant",NA,NA,NA,NA,NA,NA,"","",9.81063039742683,9.58356055451277,NA,"vacant",FALSE,NA,"vac"
"434","T2","LJ11",0,2007,71,24,22,0,0,0,0,NA,"",2008,0,0,1,63,16,4,0,0,0,NA,0,"vacant",NA,NA,NA,NA,NA,NA,"","",9.19349154496101,7.40812814844102,NA,"vacant",FALSE,NA,"vac"
"435","T2","LJ12",0,2007,71,43,30,1,0,0,0,NA,"",2008,0,0,1,71,38,28,0,0,0,NA,0,"vacant",NA,NA,NA,NA,NA,NA,"","",10.1171276342796,9.91551823603568,NA,"vacant",FALSE,NA,"vac"
"436","T2","LJ14",0,2007,55,46,31,1,0,0,0,NA,"",2008,0,0,1,55,33,31,0,0,0,NA,3,"liom",NA,NA,NA,NA,NA,NA,"","",9.96847290388135,9.59862822689332,NA,"liom",FALSE,NA,"occ"
"437","T2","LJ17",0,2007,75,57,38,9,0,0,0,NA,"",2008,0,0,1,90,57,28,0,0,0,NA,20,"crem",NA,NA,NA,NA,NA,NA,"","",10.6987707716789,10.6586410582524,NA,"crem",FALSE,NA,"occ"
"438","T2","LJ2",0,2007,60,52,35,4,0,0,0,NA,"",2008,0,0,1,52,54,32,0,0,0,NA,3,"liom",NA,NA,NA,NA,NA,NA,"","",10.2996896744728,10.13346718603,NA,"liom",FALSE,NA,"occ"
"439","T2","LJ5",0,2007,72,68,50,3,0,0,0,NA,"",2008,0,0,1,69,55,38,2,0,0,NA,9,"liom",NA,NA,NA,NA,NA,NA,"","",11.0915642428889,10.5728343658453,NA,"liom",FALSE,NA,"occ"
"440","T2","LJ6",0,2007,76,59,52,12,0,0,0,NA,"",2008,0,0,1,82,59,35,0,0,0,NA,2,"crem",NA,NA,NA,NA,NA,NA,"","",11.0233226178525,10.7668376867458,NA,"crem",FALSE,NA,"occ"
"441","T2","LJ7",0,2007,133,70,78,7,6,10,4,NA,"",2008,0,0,1,144,83,53,4,0,0,NA,33,"liom",NA,NA,NA,NA,NA,NA,"","",12.1583025506915,12.0686519459896,NA,"liom",FALSE,NA,"occ"
"442","T2","LJ9",0,2007,60,36,24,0,0,0,0,NA,"",2008,0,0,1,54,36,25,0,0,0,NA,0,"vacant",NA,NA,NA,NA,NA,NA,"","",9.55656256160781,9.48426064985241,NA,"vacant",FALSE,NA,"vac"
"443","T2","SJ1",0,2007,15,17,3,0,0,0,0,NA,"",2008,0,0,1,18,16,3,0,0,0,NA,0,"vacant",NA,NA,NA,NA,NA,NA,"","",5.9730436231517,6.05277859117056,NA,"vacant",FALSE,NA,"vac"
"444","T2","SJ10",0,2007,21,9,9,1,0,0,0,NA,"",2008,0,0,1,31,26,19,0,0,0,NA,23,"liom",NA,NA,NA,NA,NA,NA,"","",6.09879482845726,8.32084105896729,NA,"liom",FALSE,NA,"occ"
"445","T2","SJ12",0,2007,39,22,13,1,0,0,0,NA,"",2008,0,0,1,41,13,12,0,0,0,NA,3,"liom",NA,NA,NA,NA,NA,NA,"","",8.04778664404998,7.42485259138222,NA,"liom",FALSE,NA,"occ"
"446","T2","SJ13",0,2007,19,21,11,0,0,0,0,NA,"",2008,0,0,1,15,10,7,0,0,0,NA,0,"vacant",NA,NA,NA,NA,NA,NA,"","",7.1494396597074,5.64800576415615,NA,"vacant",FALSE,NA,"vac"
"447","T2","SJ14",0,2007,35,21,9,1,0,0,0,NA,"",2008,0,0,1,39,20,7,0,0,0,NA,4,"liom",NA,NA,NA,NA,NA,NA,"","",7.63127169975523,7.52876425307981,NA,"liom",FALSE,NA,"occ"
"448","T2","SJ16",0,2007,32,30,14,6,0,0,0,NA,"",2008,0,0,1,33,29,20,0,0,0,NA,13,"liom",NA,NA,NA,NA,NA,NA,"","",8.30764404557776,8.55367703262924,NA,"liom",FALSE,NA,"occ"
"449","T2","SJ17",0,2007,23,16,10,0,0,0,0,NA,"",2008,0,0,1,21,15,7,0,0,0,NA,0,"vacant",NA,NA,NA,NA,NA,NA,"","",6.92521616691362,6.50013621938156,NA,"vacant",FALSE,NA,"vac"
"450","T2","SJ2",0,2007,32,16,10,1,0,0,0,NA,"",2008,0,0,1,44,16,8,3,0,0,NA,3,"liom",NA,NA,NA,NA,NA,NA,"","",7.2554578537842,7.41382616955566,NA,"liom",FALSE,NA,"occ"
"451","T2","SJ9",0,2007,26,21,10,0,0,0,0,NA,"",2008,0,0,1,30,20,12,0,0,0,NA,4,"liom",NA,NA,NA,NA,NA,NA,"","",7.39959982193328,7.60619806220312,NA,"liom",FALSE,NA,"occ"
"452","T3","AD1",0,2007,104,70,25,2,2,2,0,NA,"",2008,0,0,1,100,71,23,0,0,0,NA,6,"crem",NA,NA,NA,NA,NA,NA,"","",11.025673557284,10.9652886254696,NA,"crem",FALSE,NA,"occ"
"453","T3","AD10",0,2007,108,83,65,10,10,10,0,NA,"",2008,0,0,1,109,92,52,0,0,0,NA,31,"liom",NA,NA,NA,NA,NA,NA,"","",11.950084649594,11.9045033563227,NA,"liom",FALSE,NA,"occ"
"454","T3","AD12",0,2007,98,107,77,1,1,1,0,NA,"",2008,0,0,1,98,72,42,0,0,0,NA,0,"vacant",NA,NA,NA,NA,NA,NA,"","",12.2883678688301,11.3308932504011,NA,"vacant",FALSE,NA,"vac"
"455","T3","AD13",0,2007,86,73,49,5,0,0,0,NA,"",2008,0,0,1,86,56,67,8,2,2,NA,45,"liom",NA,NA,NA,NA,NA,NA,"","",11.3359182606615,11.3522448819399,NA,"liom",TRUE,NA,"occ"
"456","T3","AD15",0,2007,77,79,53,5,3,3,0,NA,"",2008,0,0,1,91,62,65,0,0,0,NA,3,"for",NA,NA,NA,NA,NA,NA,"","",11.3829381419679,11.4727625543755,NA,"other",FALSE,NA,"occ"
"457","T3","AD17",0,2007,104,95,40,1,10,10,0,NA,"",2008,0,0,1,105,103,46,0,0,0,NA,8,"liom",NA,NA,NA,NA,NA,NA,"","",11.7284693309597,11.93538183699,NA,"liom",FALSE,NA,"occ"
"458","T3","AD18",0,2007,137,107,51,1,4,8,4,NA,"",2008,0,0,1,134,111,51,2,0,0,NA,3,"",NA,NA,NA,NA,NA,NA,"","",12.3186998668236,12.3465613453572,NA,"vacant",FALSE,NA,"vac"
"459","T3","AD19",0,2007,89,67,39,7,2,2,0,NA,"",2008,0,0,1,93,57,34,0,1,1,NA,1,"unk",NA,NA,NA,NA,NA,NA,"","",11.0890434328978,10.8278473811285,NA,"other",TRUE,NA,"occ"
"460","T3","AD20",0,2007,103,55,40,2,7,7,0,NA,"",2008,0,0,1,100,48,44,0,0,0,NA,2,"crem",NA,NA,NA,NA,NA,NA,"","",11.0160116463722,10.9222762150277,NA,"crem",FALSE,NA,"occ"
"461","T3","AD21",0,2007,74,65,53,0,4,4,0,NA,"",2008,0,0,1,66,63,54,0,0,0,NA,2,"liom",NA,NA,NA,NA,NA,NA,"","",11.118963217077,10.9875314865634,NA,"liom",FALSE,NA,"occ"
"462","T3","AD22",0,2007,94,41,31,3,8,8,0,NA,"",2008,0,0,1,94,36,33,7,0,0,NA,27,"liom",NA,NA,NA,NA,NA,NA,"","",10.3701558952436,10.285036666406,NA,"liom",FALSE,NA,"occ"
"463","T3","AD24",0,2007,115,116,45,7,20,20,0,NA,"",2008,0,0,1,115,104,64,0,0,0,NA,18,"liom",NA,NA,NA,NA,NA,NA,"","",12.1812697332737,12.2663889621113,NA,"liom",FALSE,NA,"occ"
"464","T3","AD25",0,2007,85,72,58,0,0,0,0,NA,"",2008,0,0,1,82,56,52,0,0,0,NA,26,"liom",NA,NA,NA,NA,NA,NA,"","",11.451249032343,11.0445105764542,NA,"liom",FALSE,NA,"occ"
"465","T3","AD28",0,2007,98,62,34,0,0,0,0,NA,"",2008,0,0,1,98,57,30,0,0,0,NA,20,"liom",NA,NA,NA,NA,NA,NA,"","",10.9871927365478,10.7903125909212,NA,"liom",FALSE,NA,"occ"
"466","T3","AD3",0,2007,103,91,80,12,15,16,1,NA,"",2008,0,0,1,97,87,54,0,0,0,NA,49,"liom",NA,NA,NA,NA,NA,NA,"","",12.1915849761765,11.7457596342012,NA,"liom",FALSE,NA,"occ"
"467","T3","AD30",0,2007,99,51,46,0,0,0,0,NA,"",2008,0,0,1,94,29,25,0,0,0,NA,0,"vacant",NA,NA,NA,NA,NA,NA,"","",11.0180706820829,9.79479175034006,NA,"vacant",FALSE,NA,"vac"
"468","T3","AD5",0,2007,94,96,71,3,2,2,0,NA,"",2008,0,0,1,88,70,63,0,1,1,NA,60,"liom",NA,NA,NA,NA,NA,NA,"","",12.052811282045,11.5315639458632,NA,"liom",TRUE,NA,"occ"
"469","T3","AD6",0,2007,100,65,47,2,13,13,0,NA,"",2008,0,0,1,99,46,21,2,2,2,NA,69,"liom",NA,NA,NA,NA,NA,NA,"","",11.3156968035198,10.278033963858,NA,"liom",TRUE,NA,"occ"
"470","T3","AD7",0,2007,137,85,49,3,11,12,1,NA,"",2008,0,0,1,129,84,59,0,0,0,NA,37,"liom",NA,NA,NA,NA,NA,NA,"","",11.9891894006715,12.059030539823,NA,"liom",FALSE,NA,"occ"
"471","T3","AD8",0,2007,119,96,53,0,1,1,0,NA,"",2008,0,0,1,114,85,48,0,0,0,NA,5,"liom",NA,NA,NA,NA,NA,NA,"","",12.060544979944,11.7904255797795,NA,"liom",FALSE,NA,"occ"
"472","T3","LJ13",0,2007,50,27,17,2,0,0,0,NA,"",2008,0,0,1,57,28,16,0,0,0,NA,4,"crem",NA,NA,NA,NA,NA,NA,"","",8.75393114820618,8.88495941061258,NA,"crem",FALSE,NA,"occ"
"473","T3","LJ14",0,2007,62,49,44,2,0,0,0,NA,"",2008,0,0,1,67,36,30,0,0,0,NA,0,"vacant",NA,NA,NA,NA,NA,NA,"","",10.4658622462931,9.85753097838533,NA,"vacant",FALSE,NA,"vac"
"474","T3","LJ17",0,2007,57,50,38,0,0,0,0,NA,"",2008,0,0,1,73,49,37,8,1,1,NA,42,"liom",NA,NA,NA,NA,NA,NA,"","",10.2712537717325,10.4726829085969,NA,"liom",TRUE,NA,"occ"
"475","T3","LJ18",0,2007,92,68,39,0,0,0,0,NA,"",2008,0,0,1,92,60,34,3,0,0,NA,26,"liom",NA,NA,NA,NA,NA,NA,"","",11.1409751209144,10.8819070165306,NA,"liom",FALSE,NA,"occ"
"476","T3","LJ19",0,2007,67,48,33,4,3,3,0,NA,"",2008,0,0,1,77,49,29,0,0,0,NA,3,"liom",NA,NA,NA,NA,NA,NA,"","",10.2671198036774,10.3307519501744,NA,"liom",FALSE,NA,"occ"
"477","T3","LJ2",0,2007,68,66,47,5,0,0,0,NA,"",2008,0,0,1,71,66,48,0,0,0,NA,10,"liom",NA,NA,NA,NA,NA,NA,"","",10.9478122175423,11.0086056487718,NA,"liom",FALSE,NA,"occ"
"478","T3","LJ20",0,2007,42,31,18,0,0,0,0,NA,"",2008,0,0,1,38,17,13,0,0,0,NA,1,"liom",NA,NA,NA,NA,NA,NA,"","",8.79483908944613,7.71350979799221,NA,"liom",FALSE,NA,"occ"
"479","T3","LJ4",0,2007,83,80,61,7,9,9,0,NA,"",2008,0,0,1,92,69,56,0,0,0,NA,30,"liom",NA,NA,NA,NA,NA,NA,"","",11.5898892634944,11.4519449265952,NA,"liom",FALSE,NA,"occ"
"480","T3","LJ6",0,2007,54,49,37,0,0,0,0,NA,"",2008,0,0,1,69,43,23,2,0,0,NA,9,"liom",NA,NA,NA,NA,NA,NA,"","",10.1712075140128,9.88694486359162,NA,"liom",FALSE,NA,"occ"
"481","T3","LJ8",0,2007,53,27,31,0,0,0,0,NA,"",2008,0,0,1,53,30,24,0,0,0,NA,1,"crem",NA,NA,NA,NA,NA,NA,"","",9.36470680958647,9.22178888162218,NA,"crem",FALSE,NA,"occ"
"482","T3","SJ10",0,2007,28,19,13,1,0,0,0,NA,"",2008,0,0,1,38,20,10,2,0,0,NA,2,"crem",NA,NA,NA,NA,NA,NA,"","",7.53720519071617,7.71350979799221,NA,"crem",FALSE,NA,"occ"
"483","T3","SJ11",0,2007,25,27,22,3,0,0,0,NA,"",2008,0,0,1,27,30,16,0,0,0,NA,0,"vacant",NA,NA,NA,NA,NA,NA,"","",8.27604529603096,8.22664853392403,NA,"vacant",FALSE,NA,"vac"
"484","T3","SJ12",0,2007,41,26,18,1,0,0,0,NA,"",2008,0,0,1,50,9,3,0,0,0,NA,3,"liom",NA,NA,NA,NA,NA,NA,"","",8.55548020948234,6.15536517994566,NA,"liom",FALSE,NA,"occ"
"485","T3","SJ13",0,2007,22,9,8,0,0,0,0,NA,"",2008,0,0,1,23,7,6,0,0,0,NA,0,"vacant",NA,NA,NA,NA,NA,NA,"","",6.03099801641226,5.53892180579373,NA,"vacant",FALSE,NA,"vac"
"486","T3","SJ14",0,2007,NA,NA,NA,NA,NA,NA,NA,NA,"",2008,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"487","T3","SJ15",0,2007,36,24,19,0,0,0,0,NA,"",2008,0,0,1,29,10,3,0,0,0,NA,0,"vacant",NA,NA,NA,NA,NA,NA,"","",8.37944804478474,5.77072341985106,NA,"vacant",FALSE,NA,"vac"
"488","T3","SJ19",0,2007,29,8,4,0,0,0,0,NA,"",2008,0,0,1,10,6,2,0,0,0,NA,0,"vacant",NA,NA,NA,NA,NA,NA,"","",5.61063800450398,3.73499705129523,NA,"vacant",FALSE,NA,"vac"
"489","T3","SJ5",0,2007,32,22,17,0,0,0,0,NA,"",2008,0,0,1,32,23,16,4,0,0,NA,30,"crem",NA,NA,NA,NA,NA,NA,"","",8.06638807000053,8.06638807000053,NA,"crem",FALSE,NA,"occ"
"490","T3","SJ9",0,2007,32,21,12,1,0,0,0,NA,"",2008,0,0,1,38,20,10,0,0,0,NA,0,"vacant",NA,NA,NA,NA,NA,NA,"","",7.7322799006742,7.71350979799221,NA,"vacant",FALSE,NA,"vac"
"491","1","1",0,2009,65,30,24,11,0,NA,NA,29,"liom",2010,0,0,1,55,52,40,18,0,NA,NA,NA,"liom",NA,NA,NA,NA,NA,NA,"","",9.4258842379657,10.3244392142721,"liom","liom",NA,"occ","occ"
"492","1","2",0,2009,14,30,25,2,0,NA,NA,4,"liom",2010,0,0,1,23,24,8,1,0,NA,NA,NA,"liom",NA,NA,NA,NA,NA,NA,"","",7.92725257502171,7.34049489647011,"liom","liom",NA,"occ","occ"
"493","1","3",0,2009,46,28,16,1,1,NA,NA,13,"liom",2010,0,0,1,39,27,14,2,0,NA,NA,NA,"liom",NA,NA,NA,NA,NA,NA,"","",8.67054953926713,8.36423465447977,"liom","liom",NA,"occ","occ"
"494","1","4",0,2009,40,48,23,5,0,NA,NA,12,"liom",2010,0,0,1,48,54,21,2,0,NA,NA,NA,"liom",NA,NA,NA,NA,NA,NA,"","",9.48776808313808,9.77970611292202,"liom","liom",NA,"occ","occ"
"495","1","5",0,2009,47,30,10,3,0,NA,NA,9,"liom",2010,0,0,1,51,34,14,0,0,NA,NA,NA,"vacant",NA,NA,NA,NA,NA,NA,"","",8.50143538487944,8.94775652948162,"liom","vacant",NA,"occ","vac"
"496","1","6",0,2009,41,15,12,5,0,NA,NA,7,"liom",2010,0,0,1,32,16,16,6,0,NA,NA,NA,"liom",NA,NA,NA,NA,NA,NA,"","",7.57877467365447,7.67073658334069,"liom","liom",NA,"occ","occ"
"497","1","7",0,2009,59,25,20,6,0,NA,NA,13,"liom",2010,0,0,1,55,32,27,0,0,NA,NA,NA,"vacant",NA,NA,NA,NA,NA,NA,"","",8.96439129838787,9.43593694798542,"liom","vacant",NA,"occ","vac"
"498","1","8",0,2009,24,8,4,3,0,NA,NA,7,"liom",2010,0,0,1,24,12,8,1,0,NA,NA,NA,"vacant",NA,NA,NA,NA,NA,NA,"","",5.42139600486546,6.44304725239744,"liom","vacant",NA,"occ","vac"
"499","1","9",0,2009,75,66,46,5,0,NA,NA,11,"liom",2010,0,0,1,78,68,46,4,2,NA,NA,NA,"liom",NA,NA,NA,NA,NA,NA,"","",11.028014731068,11.1026345984201,"liom","liom",NA,"occ","occ"
"500","1","10",0,2009,36,19,8,0,0,NA,NA,0,"vacant",2010,0,0,1,38,15,3,0,0,NA,NA,NA,"vacant",NA,NA,NA,NA,NA,NA,"","",7.44872154540628,6.69185855046022,"vacant","vacant",NA,"vac","vac"
"501","1","11",0,2009,26,22,12,3,0,NA,NA,8,"liom",2010,0,0,1,29,22,19,2,0,NA,NA,NA,"liom",NA,NA,NA,NA,NA,NA,"","",7.58434646219531,8.0679688383366,"liom","liom",NA,"occ","occ"
"502","1","12",0,2009,73,31,24,0,0,NA,NA,7,"liom",2010,0,0,1,60,6,4,0,0,NA,NA,NA,"vacant",NA,NA,NA,NA,NA,NA,"","",9.57865468655484,5.9730436231517,"liom","vacant",NA,"occ","vac"
"503","1","13",0,2009,85,66,39,9,0,NA,NA,23,"liom",2010,0,0,1,86,70,52,5,0,NA,NA,NA,"liom",NA,NA,NA,NA,NA,NA,"","",11.0241008317469,11.3359182606615,"liom","liom",NA,"occ","occ"
"504","1","14",0,2009,73,48,26,3,0,NA,NA,10,"liom",2010,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",10.1721185024982,NA,"liom",NA,NA,"occ",NA
"505","1","15",0,2009,NA,NA,NA,NA,NA,NA,NA,NA,"",2010,0,0,1,31,27,17,2,0,NA,NA,NA,"liom",NA,NA,NA,NA,NA,NA,"","",NA,8.27589534726318,NA,"liom",NA,NA,"occ"
"506","1","17",0,2009,13,10,3,2,0,NA,NA,1,"liom",2010,0,0,1,19,13,6,2,0,NA,NA,NA,"vacant",NA,NA,NA,NA,NA,NA,"","",4.96837694732612,6.10684581244083,"liom","vacant",NA,"occ","vac"
"507","1","18",0,2009,28,18,16,0,0,NA,NA,4,"liom",2010,0,0,1,28,9,7,4,0,NA,NA,NA,"liom",NA,NA,NA,NA,NA,NA,"","",7.65845443434904,6.15091082959628,"liom","liom",NA,"occ","occ"
"508","1","20",0,2009,100,55,45,0,1,NA,NA,6,"liom",2010,0,0,1,95,45,45,7,0,NA,NA,NA,"other",NA,NA,NA,NA,NA,NA,"","",11.0890394329058,10.8270251072026,"liom","other",NA,"occ","occ"
"509","1","21",0,2009,42,21,14,3,0,NA,NA,2,"crem",2010,0,0,1,38,20,8,0,0,NA,NA,NA,"vacant",NA,NA,NA,NA,NA,NA,"","",8.1218946162037,7.5755240550183,"crem","vacant",NA,"occ","vac"
"510","1","22",0,2009,33,29,17,6,0,NA,NA,6,"liom",2010,0,0,1,34,22,20,0,0,NA,NA,NA,"liom",NA,NA,NA,NA,NA,NA,"","",8.42731922938618,8.27522863612441,"liom","liom",NA,"occ","occ"
"511","1","23",0,2009,94,57,32,6,0,NA,NA,11,"liom",2010,0,0,1,105,58,41,3,7,NA,NA,NA,"liom",NA,NA,NA,NA,NA,NA,"","",10.7940963966758,11.1177289253682,"liom","liom",NA,"occ","occ"
"512","1","24",0,2009,73,42,36,10,0,NA,NA,10,"liom",2010,0,0,1,66,40,29,7,0,NA,NA,NA,"liom",NA,NA,NA,NA,NA,NA,"","",10.2774059694691,9.93139662616245,"liom","liom",NA,"occ","occ"
"513","1","25",0,2009,26,19,8,3,0,NA,NA,15,"liom",2010,0,0,1,36,27,12,3,0,NA,NA,NA,"liom",NA,NA,NA,NA,NA,NA,"","",7.12329914497165,8.18417110565691,"liom","liom",NA,"occ","occ"
"514","1","26",0,2009,66,56,42,0,0,NA,NA,6,"liom",2010,0,0,1,66,61,39,7,0,NA,NA,NA,"liom",NA,NA,NA,NA,NA,NA,"","",10.6331185743091,10.6735239889441,"liom","liom",NA,"occ","occ"
"515","1","27",0,2009,30,34,23,0,0,NA,NA,2,"liom",2010,0,0,1,34,26,23,0,0,NA,NA,NA,"vacant",NA,NA,NA,NA,NA,NA,"","",8.76082879227276,8.58352999577892,"liom","vacant",NA,"occ","vac"
"516","1","28",0,2009,64,64,28,0,0,NA,NA,2,"liom",2010,0,0,1,56,55,29,0,0,NA,NA,NA,"liom",NA,NA,NA,NA,NA,NA,"","",10.4759891123993,10.1605141633633,"liom","liom",NA,"occ","occ"
"517","1","29",0,2009,18,9,8,3,0,NA,NA,8,"liom",2010,0,0,1,21,11,8,0,0,NA,NA,NA,"vacant",NA,NA,NA,NA,NA,NA,"","",5.83032732095011,6.20692927099781,"liom","vacant",NA,"occ","vac"
"518","1","30",0,2009,66,31,30,3,0,NA,NA,12,"liom",2010,0,0,1,61,24,20,4,0,NA,NA,NA,"liom",NA,NA,NA,NA,NA,NA,"","",9.68493134531456,8.95278200695134,"liom","liom",NA,"occ","occ"
"519","1","31",0,2009,10,4,3,0,0,NA,NA,0,"vacant",2010,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",3.46793426604618,NA,"vacant",NA,NA,"vac",NA
"520","1","32",0,2009,40,27,16,7,0,NA,NA,11,"liom",2010,0,0,1,33,26,14,7,0,NA,NA,NA,"liom",NA,NA,NA,NA,NA,NA,"","",8.48480856044257,8.14779534463586,"liom","liom",NA,"occ","occ"
"521","1","33",0,2009,32,51,25,4,0,NA,NA,6,"liom",2010,0,0,1,28,26,11,4,0,NA,NA,NA,"liom",NA,NA,NA,NA,NA,NA,"","",9.4007314583139,7.82756921040516,"liom","liom",NA,"occ","occ"
"522","1","34",0,2009,83,74,45,19,0,NA,NA,87,"liom",2010,0,0,1,98,81,51,15,5,NA,NA,NA,"liom",NA,NA,NA,NA,NA,NA,"","",11.2506164689612,11.6241001987848,"liom","liom",NA,"occ","occ"
"523","1","35",0,2009,65,45,35,11,0,NA,NA,12,"liom",2010,0,0,1,71,42,35,4,0,NA,NA,NA,"liom",NA,NA,NA,NA,NA,NA,"","",10.2119694141849,10.2238195956902,"liom","liom",NA,"occ","occ"
"524","1","36",0,2009,33,24,20,10,0,NA,NA,27,"liom",2010,0,0,1,41,26,23,7,0,NA,NA,NA,"liom",NA,NA,NA,NA,NA,NA,"","",8.33841570424451,8.77074153786707,"liom","liom",NA,"occ","occ"
"525","1","37",0,2009,17,6,4,2,0,NA,NA,3,"liom",2010,0,0,1,20,6,5,4,0,NA,NA,NA,"liom",NA,NA,NA,NA,NA,NA,"","",4.71191240498582,5.06505169409224,"liom","liom",NA,"occ","occ"
"526","1","38",0,2009,74,58,39,19,0,NA,NA,17,"liom",2010,0,0,1,75,62,42,8,4,NA,NA,NA,"liom",NA,NA,NA,NA,NA,NA,"","",10.7270159251524,10.8797987867606,"liom","liom",NA,"occ","occ"
"527","1","39",0,2009,83,51,23,6,0,NA,NA,15,"liom",2010,0,0,1,78,44,22,4,0,NA,NA,NA,"liom",NA,NA,NA,NA,NA,NA,"","",10.3004996691464,10.009547185684,"liom","liom",NA,"occ","occ"
"528","1","40",0,2009,28,15,7,0,0,NA,NA,2,"liom",2010,0,0,1,23,16,4,1,0,NA,NA,NA,"liom",NA,NA,NA,NA,NA,NA,"","",6.78781829183334,6.40048763797864,"liom","liom",NA,"occ","occ"
"529","1","41",0,2009,75,100,51,26,11,NA,NA,45,"liom",2010,0,0,1,81,110,60,23,37,NA,NA,NA,"liom",NA,NA,NA,NA,NA,NA,"","",11.6255766621077,11.9395749037145,"liom","liom",NA,"occ","occ"
"530","1","42",0,2009,91,47,44,9,4,NA,NA,35,"liom",2010,0,0,1,100,59,50,14,3,NA,NA,NA,"liom",NA,NA,NA,NA,NA,NA,"","",10.8061073944921,11.2613948253879,"liom","liom",NA,"occ","occ"
"531","1","43",0,2009,87,78,47,18,4,NA,NA,50,"liom",2010,0,0,1,95,74,47,16,9,NA,NA,NA,"liom",NA,NA,NA,NA,NA,NA,"","",11.3960644682007,11.4189868577355,"liom","liom",NA,"occ","occ"
"532","1","44",0,2009,26,12,11,2,0,NA,NA,6,"liom",2010,0,0,1,24,18,3,0,0,NA,NA,NA,"liom",NA,NA,NA,NA,NA,NA,"","",6.80261384482129,6.5406275807363,"liom","liom",NA,"occ","occ"
